0.35144	46.04
0.35867	25.735
0.36358	12.805
0.37613	7.157
0.38649	4.159
0.39984	2.236
0.41647	1.2992
0.43675	0.8158
0.45184	0.474
0.47707	0.26495
0.5037	0.15395
0.54278	0.09666
0.58092	0.06559
0.63887	0.04451
0.69312	0.031394
0.7571	0.024877
0.83262	0.017547
0.9282	0.012867
1.02774	0.010599
1.13796	0.007192
1.25148	0.006158
1.37631	0.004694
1.47303	0.003867
1.61997	0.0031854
1.75753	0.0021614
1.9328	0.0014666
2.0828	0.0009952
2.2443	0.0007586
2.4349	0.0005562
2.6238	0.0004079
2.9052	0.00029908
3.2607	0.00021097
3.635	0.00014881
5.6141	4.138E-05
6.3013	2.8082E-05
